Roller Coaster,Amusement Park,Type,Design,Status,Opened
Fruit Worm Train,Wanfangting Park,Steel,Sit Down,Operating,2013-01-01
Fruitworm Train,Harbin Sunac Land,Steel,Sit Down,Operating,2017-01-01
Frustratin' Flyer,Dogpatch USA,Steel,Sit Down,,1972-01-01
Frutti Loop Coaster,Energylandia,Steel,Sit Down,Operating,2014-01-01
Fujin Raijin II,Expoland,Steel,Stand Up,,1992-01-01
Fujiyama,Fuji-Q Highland,Steel,Sit Down,Operating,1996-01-01
Full Throttle,Six Flags Magic Mountain,Steel,Sit Down,Operating,2013-01-01
Fun Alpin Osttirol,Erlebniswelt Assling,Steel,Sit Down,Operating,2006-01-01
Funbob,Adventure Park Cimone,Steel,Sit Down,Operating,2006-01-01
Fun Bob,Monte Agudo,Steel,Sit Down,Operating,2005-01-01
Fun Bob,Haunold Baranci,Steel,Sit Down,Operating,2003-01-01
Fun Bob,Alpe del Nevegal,Steel,Sit Down,,2011-01-01
Fun Bob Rimasco,Alpe Campo Rimasco,Steel,Sit Down,Operating,2014-01-01
FunCoaster,Funplex,Steel,Sit Down,Operating,2013-01-01
Fun Dog,Family Park,Steel,Sit Down,Operating,2015-01-01
Fun Express,Spreepark,Steel,Sit Down,,
Fun in the Sun,Funplex,Steel,Sit Down,Operating,2021-01-01
Funlandasaurus,Funland Amusement Park,Steel,Sit Down,,2008-01-01
Fun Mouse,Curry's Fun Park,Steel,Sit Down,,2004-01-01
Funny Coaster,Serenity Fun City,Steel,Sit Down,Operating,2012-01-01
Funny Mouse,Legendia Śląskie Wesołe Miasteczko,Steel,Sit Down,,2007-01-01
Funny Mouse,EuroPark Milano Idroscalo,Steel,Sit Down,Operating,2011-01-01
Funny Slides,Victory Park,Steel,Sit Down,Operating,2015-01-01
Fun Pilot,Walibi Belgium,Steel,Sit Down,Operating,2019-01-01
Funscape Coaster,Funscape World,Steel,Sit Down,Under Construction,2021-01-01
Funtasia Family Coaster,Funtasia,Steel,Sit Down,Operating,2005-01-01
Funtown Family Coaster,Funtown Pier,Steel,Sit Down,,2004-01-01
Furio,Dennlys Parc,Steel,Sit Down,Operating,2003-01-01
Furius Baco,PortAventura Park,Steel,Wing,Operating,2007-01-01
Fury,Bobbejaanland,Steel,Sit Down,Operating,2019-01-01
Fury 325,Carowinds,Steel,Sit Down,Operating,2015-01-01
Future World Experience,Mega Web,Steel,Sit Down,,2002-01-01
Gadget's Go Coaster,Disneyland,Steel,Sit Down,Operating,1993-01-01
Gadget's Go Coaster,Tokyo Disneyland,Steel,Sit Down,Operating,1995-01-01
Gaint Dip Slide,Watch Tower Amusement Park,Wood,Sit Down,,1915-01-01
Galactica,Alton Towers,Steel,Flying,Operating,2002-01-01
Galaksi,Family Parkı,Steel,Sit Down,Operating,2012-01-01
Galaksi,Crazy Park,Steel,Sit Down,Operating,2018-01-01
Galaxi,Indiana Beach,Steel,Sit Down,,1971-01-01
Galaxi,Myrtle Beach Pavilion,Steel,Sit Down,,1994-01-01
Galaxi,Joyland Amusement Park,Steel,Sit Down,Operating,
Galaxi,Fun Fair Park,Steel,Sit Down,Relocated,1978-01-01
Galaxi,Pirate's Fun Park,Steel,Sit Down,,
Galaxi,Funtown Splashtown U.S.A.,Steel,Sit Down,,1978-01-01
Galaxi,Palace Playland,Steel,Sit Down,,1994-01-01
Galaxi,Cliff's Amusement Park,Steel,Sit Down,Operating,1977-01-01
Galaxi,Sylvan Beach Amusement Park,Steel,Sit Down,Operating,1993-01-01
Galaxi,Riverview Park & Waterworld,Steel,Sit Down,,2003-01-01
Galaxi,Santa's Village AZoosment Park,Steel,Sit Down,,1987-01-01
Galaxi,Pontchartrain Beach,Steel,Sit Down,Relocated,1971-01-01
Galaxi,Kings Dominion,Steel,Sit Down,,1975-01-01
Galaxi,Coney Island,Steel,Sit Down,Relocated,1970-01-01
Galaxi,White Swan Park,Steel,Sit Down,Relocated,1972-01-01
Galaxi,Fun Junction,Steel,Sit Down,Relocated,
Galaxi,Sauzer's Kiddieland,Steel,Sit Down,,1970-01-01
Galaxi,Fun Forest Amusement Park,Steel,Sit Down,Relocated,1974-01-01
Galaxi,Paragon Park,Steel,Sit Down,,1969-01-01
Galaxi,Hocus Pocus Park,Steel,Sit Down,,1973-01-01
Galaxi,Crystal Beach,Steel,Sit Down,,1986-01-01
Galaxi,Miracle Strip Amusement Park,Steel,Sit Down,,1973-01-01
Galaxi,Ankara Luna Park,Steel,Sit Down,Operating,
Galaxi ,Fort Funtier Land,Steel,Sit Down,,1986-01-01
Galaxi,HemisFair '68,Steel,Sit Down,Relocated,1968-01-01
Galaxi,Coney Island on the Boardwalk,Steel,Sit Down,,
Galaxi 2000,Hassans Nöjesfältet,Steel,Sit Down,,1985-01-01
Galaxia,Wiener Prater,Steel,Sit Down,,2008-01-01
Galaxie,Boblo Island,Steel,Sit Down,,1976-01-01
Galaxie Express,Space Center,Steel,Sit Down,,2003-01-01
Galaxy,Adventureland,Steel,Sit Down,,1973-01-01
Galaxy,Noble Park Funland,Steel,Sit Down,Relocated,1987-01-01
Galaxy,Loudoun Castle,Steel,Sit Down,,1999-01-01
Galaxy,Codona's Amusement Park,Steel,Sit Down,Relocated,
Galaxy,Star City,Steel,Sit Down,,2002-01-01
Galaxy,Fantasilandia,Steel,Sit Down,,1978-01-01
Galaxy,Great Adventure Amusement Park,Steel,Sit Down,,1972-01-01
Galaxy,Novosibirsk Central Park,Steel,Sit Down,Operating,2000-01-01
Galaxy 500,Hydro Adventures,Steel,Sit Down,Relocated,2016-01-01
Galaxy 500 Coaster,Cedar Valley's Wild Frontier Fun Park,Steel,Sit Down,Operating,2021-01-01
Galaxy Coaster,Quancheng Euro Park,Steel,Sit Down,Operating,2014-01-01
Galaxy Coaster,Fun Park Sunny Beach,Steel,Sit Down,Operating,2015-01-01
Galaxy Express,Fantawild Dreamland,Steel,Suspended,Operating,2015-01-01
Galaxy Express,Oriental Heritage,Steel,Suspended,Operating,2017-01-01
Galaxy Express 999,Aqua Park,Steel,Sit Down,,2005-01-01
Galaxy Orbit,Peony Park,Steel,Sit Down,Relocated,1972-01-01
Galaxy Orbiter,Galaxyland Amusement Park,Steel,Sit Down,Operating,2007-01-01
Galaxy Spin,Legoland Florida,Steel,Sit Down,Relocated,2005-01-01
Galaxy Spin,Fun Spot America,Steel,Sit Down,Operating,2011-01-01
GaleForce,Playland's Castaway Cove,Steel,Sit Down,Operating,2017-01-01
Gallassia,Jolly Roger Amusement Park,Steel,Sit Down,,
Gambit,Thrill Valley,Steel,Inverted,Relocated,1995-01-01
Gao,Greenland,Steel,Sit Down,Operating,1983-01-01
Garden Express,Leolandia,Steel,Sit Down,,2007-01-01
Garden Fantasy,Guangzhou Sunac Land,Steel,Inverted,Operating,2019-01-01
Garden Roller Coaster,Floraland Continent Park,Steel,Sit Down,Operating,2013-01-01
G’aroyib Sayohat,Ashxobod Sayilgohi,Steel,Sit Down,Operating,2018-01-01
Garuda Valley,Sun World Danang Wonders,Steel,Sit Down,Operating,2015-01-01
GateKeeper,Cedar Point,Steel,Wing,Operating,2013-01-01
Gatlinburg Mountain Coaster,Gatlinburg Mountain Coaster,Steel,Sit Down,Operating,2014-01-01
Gauntlet,Camelot Theme Park,Steel,Sit Down,Relocated,2001-01-01
Gauntlet,Magic Springs Theme and Water Park,Steel,Inverted,Operating,2004-01-01
Gaz Express,Bagatelle,Steel,Sit Down,Operating,1987-01-01
Gebirgsbahn,Phantasialand,Steel,Sit Down,,1975-01-01
Gebirgsbahn,Amerikanischer Vergnügungspark,Wood,Sit Down,,1909-01-01
Gebirgsbahn,Amerikanischer Vergnügungspark,Wood,Sit Down,,1913-01-01
Gebirgsbahn,Lunapark,Wood,Sit Down,,1928-01-01
Gebirgsbahn,H. H. Park,Wood,Sit Down,,
Gebirgsbahn 1,Lunapark Fredenbaum,Wood,Sit Down,,1912-01-01
Gebirgsbahn 2,Lunapark Fredenbaum,Wood,Sit Down,,1926-01-01
Gebirgsszeneriebahn,Luna-Park,Wood,Sit Down,,
Gee Whizz Dip the Dips,Kennywood,Wood,Sit Down,,1902-01-01
Gee Wiz,Riverview Park,Wood,Sit Down,,1912-01-01
Gekion Live Coaster,Tokyo Joypolis,Steel,Sit Down,Operating,2012-01-01
Gemini,Cedar Point,Steel,Sit Down,Operating,1978-01-01
Generator,Walibi Rhône-Alpes,Steel,Sit Down,Operating,1988-01-01
Genesis Kidz Koaster,Modern Woodmen Park,Steel,Sit Down,Operating,2017-01-01
Geopanic,Tokyo Dome City,Steel,Sit Down,,1992-01-01
Georgia Cyclone,Six Flags Over Georgia,Wood,Sit Down,,1990-01-01
Georgia Mountain Coaster,Georgia Mountain Coaster,Steel,Sit Down,Operating,2019-01-01
Georgia Scorcher,Six Flags Over Georgia,Steel,Stand Up,Operating,1999-01-01
German Toboggan,Funiu Mountain Ski Resort,Steel,Sit Down,Operating,2007-01-01
Geronimo,Luna Park,Steel,Sit Down,Relocated,1982-01-01
Gesengte Sau,Wiener Prater,Steel,Sit Down,Operating,2020-01-01
Geyser,Gulliverlandia,Steel,Sit Down,,2013-01-01
G Force,Drayton Manor,Steel,Sit Down,,2005-01-01
Ghost Chasers,Movie Park Germany,Steel,Sit Down,Operating,2000-01-01
Ghoster Coaster,Canada's Wonderland,Wood,Sit Down,Operating,1981-01-01
Ghoster Coaster,Puriland,Steel,Sit Down,,1997-01-01
GhostRider,Knott's Berry Farm,Wood,Sit Down,Operating,1998-01-01
Giant,Winnipeg Beach,Wood,Sit Down,,1919-01-01
Giant Auto Dip,Carnival Court,Wood,Sit Down,,1907-01-01
Giant Blue Streak Coaster,New Rexford Park,Wood,Sit Down,,1926-01-01
Giant Coaster,Paragon Park,Wood,Sit Down,Relocated,1917-01-01
Giant Coaster,Crystal Beach,Wood,Sit Down,,1916-01-01
Giant Coaster,Rocky Glen,Wood,Sit Down,,1920-01-01
Giant Coaster,Fuji-Q Highland,Steel,Sit Down,,1966-01-01
Giant Coaster,Palisades Amusement Park,Wood,Sit Down,,1952-01-01
Giant Coaster,Lakewood Park,Wood,Sit Down,,1923-01-01
Giant Coaster,Central Park,Wood,Sit Down,,1921-01-01
Giant Coaster,Palisades Amusement Park,Wood,Sit Down,,1919-01-01
Giant Coaster,Midland Beach Park,Wood,Sit Down,,
Giant Coaster,Harlem Park,Wood,Sit Down,,1912-01-01
Giant Coaster,Oakwood Park,Wood,Sit Down,,1907-01-01
Giant Coaster,Interstate Gardens,Wood,Sit Down,,
Giant Coaster,Golden City,Wood,Sit Down,,
Giant Coaster ,Broad Ripple Park,Wood,Sit Down,,1917-01-01
Giant Coaster Dips,East End Park,Wood,Sit Down,,1913-01-01
Giant Digger,Lotte's Magic Forest,Steel,Sit Down,Under Construction,2021-01-01
Giant Dip,Six Flags New England,Wood,Sit Down,,1912-01-01
Giant Dipper,Belmont Park,Wood,Sit Down,Operating,1925-01-01
Giant Dipper,Santa Cruz Beach Boardwalk,Wood,Sit Down,Operating,1924-01-01
Giant Dipper,Happyland Park,Wood,Sit Down,,1925-01-01
Giant Dipper,Lick Pier,Wood,Sit Down,,1924-01-01
Giant Dipper,Lick Pier,Wood,Sit Down,,1923-01-01
Giant Dipper,Venice Amusement Pier,Wood,Sit Down,,1924-01-01
Giant Dipper,Electric Park,Wood,Sit Down,,1922-01-01
Giant Dipper,Redondo Beach Park,Wood,Sit Down,,1924-01-01
Giant Flyer,Savin Rock,Wood,Sit Down,,1939-01-01
Giant Inverted Boomerang,Jin Jiang Action Park,Steel,Inverted,Operating,2011-01-01
Giant Racer,Saltair,Wood,Sit Down,,1919-01-01
Giant Racer,Luna Park,Wood,Sit Down,,1911-01-01
Giant Racer,Saltair,Wood,Sit Down,,1932-01-01
Giant Racer,Joyland,Wood,Sit Down,,
Giant Racer,Redcar Amusement Park,Wood,Sit Down,Relocated,1924-01-01
Giant Roller Coaster,Newton Lake Park,Wood,Sit Down,,1924-01-01
Giant Roller Coaster,Crystal Beach Park,Wood,Sit Down,,1931-01-01
Giant Roller Coaster,White City,Wood,Sit Down,,1908-01-01
Giant Roller Coaster,Fernbrook Park,Wood,Sit Down,,1937-01-01
Giant Roller Coaster,New Rexford Park,Wood,Sit Down,,1918-01-01
Giant Roller Coaster,Lakeside Park,Wood,Sit Down,,1925-01-01
Giant Safety Coaster,Brighton Beach,Wood,Sit Down,Relocated,1910-01-01
Giant Safety Coaster,Forest Park,Wood,Sit Down,,1908-01-01
Giant Skyrocket,Venice Park,Wood,Sit Down,Relocated,1924-01-01
Giant Stores Express Train,Giant Fun Abha,Steel,Sit Down,,
Giant Wave Roller Coaster,Ocean Park,Steel,Sit Down,Under Construction,2019-01-01
Gilbeau's Galaxi,Blue Bayou Dixie Landin',Steel,Sit Down,Operating,2001-01-01
Gioco Farfalla,Cavallino Matto,Steel,Sit Down,Relocated,1991-01-01
Gipfelstürmer,Freizeitpark Ruhpolding,Steel,Sit Down,Operating,2011-01-01
Girabi Bruco,Girabilandia,Steel,Sit Down,,2009-01-01
Giraffe Forest Roller Coaster,AniPa,Steel,Sit Down,Operating,2006-01-01
Girdap Sörfçüler,Wonderland Eurasia,Steel,Sit Down,SBNO,2019-01-01
Glade Runner,Bogus Basin Mountain Recreation Area,Steel,Sit Down,Operating,2017-01-01
Gletscherblitz,Steinwasen Park,Steel,Sit Down,Operating,1998-01-01
Gliding Dragon,Quanzhou Amusement Park,Steel,Sit Down,,1998-01-01
Gliding Dragon,Lertao Ocean Kingdom,Steel,Sit Down,,2006-01-01
Gliding Dragon,Seven Star Park,Steel,Sit Down,,2006-01-01
Gliding Dragon,People's Park,Steel,Sit Down,,2009-01-01
Gliding Dragon,Huangxing Park,Steel,Sit Down,,2012-01-01
Gliding Dragon,Jingcai Happy World,Steel,Sit Down,,2011-01-01
Gliding Dragon,Yanhu Park,Steel,Sit Down,,2010-01-01
Gliding Dragon,Riverside Park,Steel,Sit Down,,2009-01-01
Gliding Dragon,Greenland Park,Steel,Sit Down,,2012-01-01
Gliding Dragon,Gantang Park,Steel,Sit Down,,2011-01-01
Gliding Dragon,Jinxiangshan Amusement Park,Steel,Sit Down,Operating,2010-01-01
Gliding Dragon,Shipai Park,Steel,Sit Down,Operating,2011-01-01
Gliding Dragon,Shiwan Park,Steel,Sit Down,,2010-01-01
Gliding Dragon,Chengdu Zoo,Steel,Sit Down,,2005-01-01
Gliding Dragon,Baiyun Lake Amusement Park,Steel,Sit Down,Operating,2013-01-01
Gliding Dragon,Shunyi Park,Steel,Sit Down,Operating,2013-01-01
Gliding Dragon,Baohai Park,Steel,Sit Down,,2009-01-01
Gliding Dragon,Kunming Zoo,Steel,Sit Down,Operating,2000-01-01
Gliding Dragon,Fisherman Warf,Steel,Sit Down,,2008-01-01
Gliding Dragon,Binhai Amusement Park,Steel,Sit Down,SBNO,2009-01-01
Gliding Dragon,Jiulong Park,Steel,Sit Down,,2009-01-01
Gliding Dragon,Huangcun Park,Steel,Sit Down,,2004-01-01
Gliding Dragon,Children Park,Steel,Sit Down,,2002-01-01
Gliding Dragon,Lu Xun Park,Steel,Sit Down,Operating,2010-01-01
Gliding Dragon,East Lake Park,Steel,Sit Down,,2010-01-01
Gliding Dragon,Yueyatan Park,Steel,Sit Down,Operating,2007-01-01
Gliding Dragon,Qixinggang Park,Steel,Sit Down,Operating,2012-01-01
Gliding Dragon,West Happy Park,Steel,Sit Down,Operating,2009-01-01
Gliding Dragon,Tianhe Park,Steel,Sit Down,,2004-01-01
Gliding Dragon,South China Botanical Garden,Steel,Sit Down,Operating,2010-01-01
Gliding Dragon,Dragon Park,Steel,Sit Down,,2007-01-01
Gliding Dragon,Changle Park,Steel,Sit Down,Relocated,2000-01-01
Gliding Dragon,Yuhuatai Technology Fairyland Recreation Ground,Steel,Sit Down,,2007-01-01
Gliding Dragon,Shuilianshan Le Min Amusement Park,Steel,Sit Down,,2010-01-01
Gliding Dragon,Dream Garden,Steel,Sit Down,Operating,2012-01-01
Gliding Dragon,Xintang Park,Steel,Sit Down,,2009-01-01
Gliding Dragon,Shajiao Fort Haibin Park,Steel,Sit Down,,2010-01-01
Gliding Dragon,Youth Paradise,Steel,Sit Down,SBNO,2010-01-01
Gliding Dragon,Jingganhu Park,Steel,Sit Down,SBNO,2013-01-01
Gliding Dragon,East City Park,Steel,Sit Down,Operating,2012-01-01
Gliding Dragon,Dongqian Lake Water Park,Steel,Sit Down,Operating,2012-01-01
Gliding Dragon,Wuhan Peace Park,Steel,Sit Down,Operating,2012-01-01
Gliding Dragon,White Lotus Cave Park,Steel,Sit Down,SBNO,2003-01-01
Gliding Dragon,Bruce Lee Paradise,Steel,Sit Down,,2010-01-01
Gliding Dragon,Bingxue Happy Valley,Steel,Sit Down,,2009-01-01
Gliding Dragon,Sakura Valley Theme Paradise,Steel,Sit Down,,2010-01-01
Gliding Dragon,Xihua Park,Steel,Sit Down,Operating,2009-01-01
Gliding Dragon,Rongjiang West Lake,Steel,Sit Down,Operating,2008-01-01
Gliding Dragon,Geming Park,Steel,Sit Down,Operating,2013-01-01
Gliding Dragon,Changle Park,Steel,Sit Down,,2006-01-01
Gliding Dragon,Erhai Park,Steel,Sit Down,Operating,2012-01-01
Gliding Dragon,Ziyang Park,Steel,Sit Down,,2009-01-01
Gliding Dragon,Water Park,Steel,Sit Down,,2012-01-01
Gliding Dragon,Longjia Amusement Park,Steel,Sit Down,Operating,2013-01-01
Gliding Dragon,Funing Amusement Park,Steel,Sit Down,Operating,2013-01-01
Gliding Dragon,Heyday Amusement Park,Steel,Sit Down,Operating,2011-01-01
Gliding Dragon,YangHu Wetland Scenic Area,Steel,Sit Down,Operating,2014-01-01
Gliding Dragon,Zhongshan Park,Steel,Sit Down,Operating,2011-01-01
Gliding Dragon,Chashan Park,Steel,Sit Down,Operating,2014-01-01
Gliding Dragon,Jianghui Amusement Park,Steel,Sit Down,Operating,2012-01-01
Gliding Dragon,Yuqiao Park,Steel,Sit Down,Operating,2015-01-01
Gliding Dragon,Longgang Bund,Steel,Sit Down,Operating,2012-01-01
Gliding Dragon,Garden Expo,Steel,Sit Down,Operating,2015-01-01
Gliding Dragon,International Sand Boarding Center,Steel,Sit Down,Operating,2012-01-01
Gliding Dragon,Shennong Park,Steel,Sit Down,Operating,2013-01-01
Gliding Dragon,Happy Island Amusement Park,Steel,Sit Down,Operating,2016-01-01
Gliding Dragon,Liuhua Park,Steel,Sit Down,Operating,2015-01-01
Gliding Dragon,East Lake Park,Steel,Sit Down,Operating,2016-01-01
Gliding Dragon,Yabuli Ocean Park,Steel,Sit Down,Operating,2016-01-01
Gliding Dragon,Chizhou Happy World,Steel,Sit Down,Operating,2016-01-01
Gliding Dragon,Longtan Park,Steel,Sit Down,Operating,2015-01-01
Gliding Dragon,Shampoola Tourism & Holiday Forest,Steel,Sit Down,Operating,2015-01-01
Gliding Dragon,Zhougong River Amusement Park,Steel,Sit Down,Operating,2016-01-01
Gliding Dragon,Crab Island Resort,Steel,Sit Down,,2016-01-01
Gliding Dragon,LongFeng Villa Video Resort,Steel,Sit Down,Operating,2016-01-01
Gliding Dragon,Wusong Paotaiwan Wetland Forest Park,Steel,Sit Down,Operating,2017-01-01
Gliding Dragon,Ergong Park,Steel,Sit Down,Operating,2013-01-01
Gliding Dragon,China 1st Beach,Steel,Sit Down,,2013-01-01
Gliding Dragon,Colorful Amusement Park,Steel,Sit Down,Operating,2013-01-01
Gliding Dragon,Hancheng Lake Playground,Steel,Sit Down,Operating,2012-01-01
Gliding Dragon,Huai'an City Zoo,Steel,Sit Down,Operating,2013-01-01
Gliding Dragon,Liuzhou Zoo,Steel,Sit Down,Operating,2013-01-01
Gliding Dragon,Shen Jun Ecological Culture Town,Steel,Sit Down,Operating,2019-01-01
Gliding Dragon,Qicai Amusement Park,Steel,Sit Down,Operating,2012-01-01
Gliding Dragon,Huahai Happy World,Steel,Sit Down,Operating,2017-01-01
Gliding Dragon,Wanzhuyuan Amusement Park,Steel,Sit Down,Operating,2017-01-01
Gliding Dragon,Shaxi Park,Steel,Sit Down,Operating,2017-01-01
Glissade,Busch Gardens Williamsburg,Steel,Sit Down,Relocated,1975-01-01
Go Bananas!,Wild Adventures,Steel,Sit Down,Operating,2000-01-01
Godiståget,Kolmården,Steel,Sit Down,Operating,2015-01-01
Gods of Egypt - Battle for Eternity,Lionsgate Entertainment World,Steel,Sit Down,Operating,2019-01-01
Götterblitz,Familypark,Steel,Sit Down,Operating,2008-01-01
Go Gator,Flamingo Land,Steel,Sit Down,Operating,1990-01-01
Go Gator,Pleasure Island Family Theme Park,Steel,Sit Down,,1993-01-01
Go Gator,Noah's Ark,Steel,Sit Down,,2002-01-01
Go Gator,Clacton Pier,Steel,Sit Down,Relocated,2002-01-01
Go Gator,MeirLand,Steel,Sit Down,,1987-01-01
Go Gator,Palace Playland,Steel,Sit Down,,
Go-Gator,Fun Plex,Steel,Sit Down,Operating,2004-01-01
Go Gator,Route 66 Carousel Park,Steel,Sit Down,,2006-01-01
Go Gator,Bayside Fun Park,Steel,Sit Down,,2003-01-01
Go Gator,Marvel's Amusement Park,Steel,Sit Down,,1999-01-01
Go-Gator,Wroxham Barns,Steel,Sit Down,Relocated,2003-01-01
Go Gator,Barry Island Pleasure Park,Steel,Sit Down,,2008-01-01
Go-Gator,Maple Leaf Village Amusement Park,Steel,Sit Down,,1979-01-01
Go-Gator,Kiwanis Kiddieland,Steel,Sit Down,Operating,2008-01-01
Go-Gator,Teignmouth Pier,Steel,Sit Down,,1999-01-01
Go Gator,Manning's Amusement Park,Steel,Sit Down,,2013-01-01
Go-Gator,Steel Pier,Steel,Sit Down,,2000-01-01
Go-Gator,Sauble Beach Fun World,Steel,Sit Down,,2010-01-01
Go-Gator,Coney Beach Pleasure Park,Steel,Sit Down,Operating,2010-01-01
Go-Gator,Clifton Park Amusements,Steel,Sit Down,Operating,2010-01-01
Go Gator,Conneaut Lake Park,Steel,Sit Down,,2011-01-01
Go Gator,Clacton Pier,Steel,Sit Down,Relocated,2017-01-01
Go-Gator,O.D. Pavilion Amusement Park,Steel,Sit Down,Relocated,2012-01-01
Go Gator,Grundy's Entertainment Centre,Steel,Sit Down,,1987-01-01
Go Gator,Boardwalk Amusements,Steel,Sit Down,,2017-01-01
Go Gator,Clacton Pier,Steel,Sit Down,Relocated,2012-01-01
Go Gator,Clacton Pier,Steel,Sit Down,Operating,2018-01-01
Go Gator,Funland Theme Park,Steel,Sit Down,,2020-01-01
Go! Go! Banana Coaster,Japan Monkey Park,Steel,Sit Down,Operating,2006-01-01
Go Go Coaster,Chiba Zoological Park,Steel,Sit Down,Relocated,2000-01-01
Go Go Sneaker,Kintetsu Ayameike,Steel,Sit Down,Relocated,
Go Go Sneaker,Rusutsu Resort,Steel,Sit Down,Operating,2005-01-01
Gold Coaster,Dreamworld,Steel,Sit Down,Operating,2001-01-01
Gold Digger,Mirabilandia,Steel,Sit Down,Operating,1998-01-01
Gold Dragon Tackle,Zheshan Park,Steel,Sit Down,Operating,2007-01-01
Golden Arrow,Damanskiy Island Amusement Park,Steel,Sit Down,,2013-01-01
Golden Dragon,City Park,Steel,Sit Down,Operating,2004-01-01
Golden Dragon,Jianghui Amusement Park,Steel,Sit Down,,2008-01-01
Golden Dragon Coaster,Shukhinthar Amusement Park and Bowling,Steel,Sit Down,,2006-01-01
Golden Dragon Flying Car,Wan Ruey Forest Paradise,Steel,Sit Down,,2003-01-01
Golden Dragon Pulley,East Lake Park,Steel,Sit Down,,2007-01-01
Golden Dragon Pulley,Zhongshan Park,Steel,Sit Down,,2008-01-01
Golden Dragon Roller Coaster,Gongqing Forest Park,Steel,Sit Down,,2008-01-01
Golden Dragon Roller Coaster,Suzhou East Park,Steel,Sit Down,Operating,2009-01-01
Golden Dragon Roller Coaster,Quanlin Resort,Steel,Sit Down,,2013-01-01
Golden Dragon Roller Coaster,Zhongshan Park,Steel,Sit Down,Operating,2008-01-01
Golden Dragon Roller Coaster,Quanlin Resort,Steel,Sit Down,,2010-01-01
Golden Dragon Roller Coaster,Zhongshan Park,Steel,Sit Down,,2010-01-01
Golden Dragon Roller Coaster,Fenghuangzhou Park,Steel,Sit Down,,2005-01-01
Golden Dragon Roller Coaster,Foreigner Street,Steel,Sit Down,,2009-01-01
Golden Dragon Roller Coaster,Middle Zhejiang Amusement City,Steel,Sit Down,Operating,2014-01-01
Golden Dragon Roller Coaster,Paotaishan Park,Steel,Sit Down,SBNO,
Golden Dragon Roller Coaster,Huli Park,Steel,Sit Down,Operating,2002-01-01
Golden Dragon Roller Coaster,Xianzi Park,Steel,Sit Down,SBNO,2008-01-01
Golden Dragon Roller Coaster,Taihe Garden,Steel,Sit Down,Operating,2011-01-01
Golden Dragon Roller Coaster,Nanhu Park,Steel,Sit Down,Operating,2013-01-01
Golden Dragon Roller Coaster,Chaozhou West Lake,Steel,Sit Down,Operating,2011-01-01
Golden Dragon Roller Coaster,Daliang Children's Palace,Steel,Sit Down,Operating,2006-01-01
Golden Dragon Roller Coaster,Dijiao Park,Steel,Sit Down,Operating,2014-01-01
Golden Dragon Roller Coaster,Fenggangyuan Longshan Park,Steel,Sit Down,Operating,2013-01-01
Golden Dragon Roller Coaster,Shiba Luohan Mountain Forest Park,Steel,Sit Down,Operating,2014-01-01
